location_id,partner_id,product_id,year,export_value,import_value,hs_eci,hs_coi,location_code,partner_code,hs_product_code
104,111,6009,2016,0,8241,0.3119389999999999,2.604459,IND,ITA,283691
121,111,6009,2016,0,27159,2.080503,0.73087,KOR,ITA,283691
138,111,6009,2016,0,16139,1.1658,0.64289,MEX,ITA,283691
142,111,6009,2016,0,2998,0.886759,-0.184357,MLT,ITA,283691
153,111,6009,2016,0,17020,1.107657,0.74295,MYS,ITA,283691
162,111,6009,2016,208160,23008,1.15813,1.513996,NLD,ITA,283691
177,111,6009,2016,0,90965,1.140673,1.248679,POL,ITA,283691
179,111,6009,2016,0,15129,0.520785,2.254021,PRT,ITA,283691
180,111,6009,2016,0,3777,-0.66683,-1.033527,PRY,ITA,283691
186,111,6009,2016,0,102082,0.260386,0.1995569999999999,RUS,ITA,283691
192,111,6009,2016,0,79202,2.091534,0.560996,SGP,ITA,283691
207,111,6009,2016,108672,3960,1.646011,0.825139,SVN,ITA,283691
224,111,6009,2016,0,1192,0.450154,2.495409,TUR,ITA,283691
231,111,6009,2016,63168,28886,1.693132,0.286569,USA,ITA,283691
43,113,6009,2016,1244,0,1.104337,1.735777,CHN,JOR,283691
8,114,6009,2016,57761556,0,-0.131722,0.164163,ARG,JPN,283691
14,114,6009,2016,87287,0,-0.25915,0.0008789999999999,AUS,JPN,283691
42,114,6009,2016,89089712,0,-0.382835,-0.469751,CHL,JPN,283691
43,114,6009,2016,20486802,6813432,1.104337,1.735777,CHN,JPN,283691
61,114,6009,2016,742840,0,2.20708,-2.267379,DEU,JPN,283691
81,114,6009,2016,0,3719,1.698009,0.919565,GBR,JPN,283691
103,114,6009,2016,0,1586,-0.161845,1.492502,IDN,JPN,283691
121,114,6009,2016,48153,63556,2.080503,0.73087,KOR,JPN,283691
153,114,6009,2016,397140,0,1.107657,0.74295,MYS,JPN,283691
207,114,6009,2016,274048,0,1.646011,0.825139,SVN,JPN,283691
216,114,6009,2016,315077,19373,1.016132,1.423318,THA,JPN,283691
231,114,6009,2016,1971756,2288,1.693132,0.286569,USA,JPN,283691
249,114,6009,2016,0,10075,1.981287,1.341305,TWN,JPN,283691
8,121,6009,2016,11635027,0,-0.131722,0.164163,ARG,KOR,283691
18,121,6009,2016,11439,0,1.313581,1.205218,BEL,KOR,283691
42,121,6009,2016,128140904,0,-0.382835,-0.469751,CHL,KOR,283691
43,121,6009,2016,954730,3492037,1.104337,1.735777,CHN,KOR,283691
61,121,6009,2016,6301,0,2.20708,-2.267379,DEU,KOR,283691
81,121,6009,2016,37835,0,1.698009,0.919565,GBR,KOR,283691
103,121,6009,2016,0,134039,-0.161845,1.492502,IDN,KOR,283691
111,121,6009,2016,27159,0,1.340206,0.848492,ITA,KOR,283691
114,121,6009,2016,63556,48153,2.572484,-0.3420539999999999,JPN,KOR,283691
153,121,6009,2016,5488,729809,1.107657,0.74295,MYS,KOR,283691
207,121,6009,2016,97782,0,1.646011,0.825139,SVN,KOR,283691
231,121,6009,2016,514388,0,1.693132,0.286569,USA,KOR,283691
237,121,6009,2016,0,188019,0.6071479999999999,-0.411709,VGB,KOR,283691
239,121,6009,2016,0,10772,-0.108832,1.018238,VNM,KOR,283691
249,121,6009,2016,0,2595,1.981287,1.341305,TWN,KOR,283691
43,122,6009,2016,13158,0,1.104337,1.735777,CHN,KWT,283691
42,138,6009,2016,1127870,0,-0.382835,-0.469751,CHL,MEX,283691
111,138,6009,2016,16139,0,1.340206,0.848492,ITA,MEX,283691
231,138,6009,2016,18205,0,1.693132,0.286569,USA,MEX,283691
18,143,6009,2016,584741,0,1.313581,1.205218,BEL,MMR,283691
8,153,6009,2016,12015,0,-0.131722,0.164163,ARG,MYS,283691
43,153,6009,2016,17274,0,1.104337,1.735777,CHN,MYS,283691
61,153,6009,2016,9730,0,2.20708,-2.267379,DEU,MYS,283691
111,153,6009,2016,17020,0,1.340206,0.848492,ITA,MYS,283691
114,153,6009,2016,0,397140,2.572484,-0.3420539999999999,JPN,MYS,283691
121,153,6009,2016,729809,5488,2.080503,0.73087,KOR,MYS,283691
192,153,6009,2016,58335,17911,2.091534,0.560996,SGP,MYS,283691
207,153,6009,2016,15357,0,1.646011,0.825139,SVN,MYS,283691
216,153,6009,2016,7281,0,1.016132,1.423318,THA,MYS,283691
43,160,6009,2016,6861,0,1.104337,1.735777,CHN,NIC,283691
15,162,6009,2016,0,883296,1.758746,0.127071,AUT,NLD,283691
18,162,6009,2016,478993,111453,1.313581,1.205218,BEL,NLD,283691
43,162,6009,2016,1374650,872793,1.104337,1.735777,CHN,NLD,283691
59,162,6009,2016,1080,76670,1.824979,0.548948,CZE,NLD,283691
61,162,6009,2016,478226,244940,2.20708,-2.267379,DEU,NLD,283691
64,162,6009,2016,0,16730,1.118631,1.305269,DNK,NLD,283691
71,162,6009,2016,15688,0,0.765601,2.574767,ESP,NLD,283691
74,162,6009,2016,0,80660,1.583167,1.004978,FIN,NLD,283691
77,162,6009,2016,587689,814243,1.474274,0.917784,FRA,NLD,283691
81,162,6009,2016,1003192,369905,1.698009,0.919565,GBR,NLD,283691
90,162,6009,2016,0,3607,0.121179,1.125775,GRC,NLD,283691
100,162,6009,2016,0,34518,0.867484,1.21858,HRV,NLD,283691
109,162,6009,2016,0,20036,0.208165,-0.347432,ISL,NLD,283691
111,162,6009,2016,23008,208160,1.340206,0.848492,ITA,NLD,283691
130,162,6009,2016,0,37055,0.706702,1.421289,LTU,NLD,283691
163,162,6009,2016,0,40552,0.904222,0.297693,NOR,NLD,283691
177,162,6009,2016,0,5147,1.140673,1.248679,POL,NLD,283691
179,162,6009,2016,0,31731,0.520785,2.254021,PRT,NLD,283691
186,162,6009,2016,541027,0,0.260386,0.1995569999999999,RUS,NLD,283691
207,162,6009,2016,66762,10960,1.646011,0.825139,SVN,NLD,283691
224,162,6009,2016,0,77495,0.450154,2.495409,TUR,NLD,283691
231,162,6009,2016,1389,0,1.693132,0.286569,USA,NLD,283691
18,163,6009,2016,306257,0,1.313581,1.205218,BEL,NOR,283691
42,163,6009,2016,180628,0,-0.382835,-0.469751,CHL,NOR,283691
43,163,6009,2016,46792,0,1.104337,1.735777,CHN,NOR,283691
61,163,6009,2016,25602,0,2.20708,-2.267379,DEU,NOR,283691
81,163,6009,2016,51156,24367,1.698009,0.919565,GBR,NOR,283691
162,163,6009,2016,40552,0,1.15813,1.513996,NLD,NOR,283691
208,163,6009,2016,58482,0,1.7879349999999998,0.762727,SWE,NOR,283691
14,166,6009,2016,11486,7955,-0.25915,0.0008789999999999,AUS,NZL,283691
18,166,6009,2016,10967,0,1.313581,1.205218,BEL,NZL,283691
42,166,6009,2016,23720,0,-0.382835,-0.469751,CHL,NZL,283691
61,166,6009,2016,4807,0,2.20708,-2.267379,DEU,NZL,283691
174,166,6009,2016,0,3133,0.617169,0.302621,PHL,NZL,283691
192,166,6009,2016,21355,0,2.091534,0.560996,SGP,NZL,283691
207,166,6009,2016,15877,0,1.646011,0.825139,SVN,NZL,283691
231,166,6009,2016,13993,0,1.693132,0.286569,USA,NZL,283691
231,169,6009,2016,5583,0,1.693132,0.286569,USA,PAN,283691
43,173,6009,2016,35882,0,1.104337,1.735777,CHN,PER,283691
231,173,6009,2016,1164,0,1.693132,0.286569,USA,PER,283691
18,174,6009,2016,15597,0,1.313581,1.205218,BEL,PHL,283691
43,174,6009,2016,1983,0,1.104337,1.735777,CHN,PHL,283691
166,174,6009,2016,3133,0,0.234724,0.253317,NZL,PHL,283691
192,174,6009,2016,5954,0,2.091534,0.560996,SGP,PHL,283691
15,177,6009,2016,4125,0,1.758746,0.127071,AUT,POL,283691
18,177,6009,2016,1074758,0,1.313581,1.205218,BEL,POL,283691
23,177,6009,2016,0,7602,0.517727,1.731228,BGR,POL,283691
28,177,6009,2016,0,30914,0.774,0.8260629999999999,BLR,POL,283691
42,177,6009,2016,745317,0,-0.382835,-0.469751,CHL,POL,283691
43,177,6009,2016,3753,0,1.104337,1.735777,CHN,POL,283691
59,177,6009,2016,18837,42144,1.824979,0.548948,CZE,POL,283691
61,177,6009,2016,249101,0,2.20708,-2.267379,DEU,POL,283691
72,177,6009,2016,0,7684,1.000538,1.152563,EST,POL,283691
77,177,6009,2016,0,4255,1.474274,0.917784,FRA,POL,283691
81,177,6009,2016,658343,63164,1.698009,0.919565,GBR,POL,283691
111,177,6009,2016,90965,0,1.340206,0.848492,ITA,POL,283691
115,177,6009,2016,0,16248,-0.370458,-0.5534819999999999,KAZ,POL,283691
162,177,6009,2016,5147,0,1.15813,1.513996,NLD,POL,283691
185,177,6009,2016,4372,5659,1.062116,0.987296,ROU,POL,283691
186,177,6009,2016,0,45404,0.260386,0.1995569999999999,RUS,POL,283691
201,177,6009,2016,0,11431,0.499287,1.046704,SRB,POL,283691
228,177,6009,2016,0,102558,0.407695,0.6351760000000001,UKR,POL,283691
18,179,6009,2016,5282,0,1.313581,1.205218,BEL,PRT,283691
71,179,6009,2016,156361,10275,0.765601,2.574767,ESP,PRT,283691
77,179,6009,2016,53244,0,1.474274,0.917784,FRA,PRT,283691
111,179,6009,2016,15129,0,1.340206,0.848492,ITA,PRT,283691
162,179,6009,2016,31731,0,1.15813,1.513996,NLD,PRT,283691
18,180,6009,2016,2909,0,1.313581,1.205218,BEL,PRY,283691
43,180,6009,2016,4394,0,1.104337,1.735777,CHN,PRY,283691
111,180,6009,2016,3777,0,1.340206,0.848492,ITA,PRY,283691
8,186,6009,2016,5689066,0,-0.131722,0.164163,ARG,RUS,283691
18,186,6009,2016,18450280,0,1.313581,1.205218,BEL,RUS,283691
28,186,6009,2016,0,3321,0.774,0.8260629999999999,BLR,RUS,283691
42,186,6009,2016,7620807,0,-0.382835,-0.469751,CHL,RUS,283691
43,186,6009,2016,122758,0,1.104337,1.735777,CHN,RUS,283691
61,186,6009,2016,328522,0,2.20708,-2.267379,DEU,RUS,283691
72,186,6009,2016,2773,0,1.000538,1.152563,EST,RUS,283691
81,186,6009,2016,13150,0,1.698009,0.919565,GBR,RUS,283691
97,186,6009,2016,0,253538,0.802298,1.4542190000000002,HKG,RUS,283691
111,186,6009,2016,102082,0,1.340206,0.848492,ITA,RUS,283691
115,186,6009,2016,0,1402,-0.370458,-0.5534819999999999,KAZ,RUS,283691
135,186,6009,2016,1933,0,-0.35317,-0.302294,MDA,RUS,283691
162,186,6009,2016,0,541027,1.15813,1.513996,NLD,RUS,283691
177,186,6009,2016,45404,0,1.140673,1.248679,POL,RUS,283691
224,186,6009,2016,2583,0,0.450154,2.495409,TUR,RUS,283691
231,186,6009,2016,831131,0,1.693132,0.286569,USA,RUS,283691
77,188,6009,2016,2108,0,1.474274,0.917784,FRA,SAU,283691
231,188,6009,2016,6747,0,1.693132,0.286569,USA,SAU,283691
8,192,6009,2016,11314,0,-0.131722,0.164163,ARG,SGP,283691
14,192,6009,2016,193773,0,-0.25915,0.0008789999999999,AUS,SGP,283691
42,192,6009,2016,4427,0,-0.382835,-0.469751,CHL,SGP,283691
43,192,6009,2016,0,225661,1.104337,1.735777,CHN,SGP,283691
61,192,6009,2016,56350,0,2.20708,-2.267379,DEU,SGP,283691
103,192,6009,2016,0,1092,-0.161845,1.492502,IDN,SGP,283691
111,192,6009,2016,79202,0,1.340206,0.848492,ITA,SGP,283691
137,192,6009,2016,0,4777,-0.770489,-0.941159,MDV,SGP,283691
153,192,6009,2016,17911,58335,1.107657,0.74295,MYS,SGP,283691
166,192,6009,2016,0,21355,0.234724,0.253317,NZL,SGP,283691
174,192,6009,2016,0,5954,0.617169,0.302621,PHL,SGP,283691
207,192,6009,2016,32552,0,1.646011,0.825139,SVN,SGP,283691
231,192,6009,2016,60797,0,1.693132,0.286569,USA,SGP,283691
231,197,6009,2016,1632,0,1.693132,0.286569,USA,SLV,283691
18,208,6009,2016,238841,0,1.313581,1.205218,BEL,SWE,283691
39,208,6009,2016,3084,0,0.660003,1.119803,CAN,SWE,283691
61,208,6009,2016,1044354,24705,2.20708,-2.267379,DEU,SWE,283691
64,208,6009,2016,161917,15144,1.118631,1.305269,DNK,SWE,283691
74,208,6009,2016,0,5570,1.583167,1.004978,FIN,SWE,283691
81,208,6009,2016,451324,0,1.698009,0.919565,GBR,SWE,283691
109,208,6009,2016,0,15183,0.208165,-0.347432,ISL,SWE,283691
163,208,6009,2016,0,58482,0.904222,0.297693,NOR,SWE,283691
231,208,6009,2016,1147,0,1.693132,0.286569,USA,SWE,283691
42,216,6009,2016,1190793,0,-0.382835,-0.469751,CHL,THA,283691
43,216,6009,2016,280082,681130,1.104337,1.735777,CHN,THA,283691
71,216,6009,2016,23131,0,0.765601,2.574767,ESP,THA,283691
97,216,6009,2016,71612,0,0.802298,1.4542190000000002,HKG,THA,283691
104,216,6009,2016,12264,0,0.3119389999999999,2.604459,IND,THA,283691
114,216,6009,2016,19373,315077,2.572484,-0.3420539999999999,JPN,THA,283691
153,216,6009,2016,0,7281,1.107657,0.74295,MYS,THA,283691
207,216,6009,2016,25369,0,1.646011,0.825139,SVN,THA,283691
231,216,6009,2016,12569,0,1.693132,0.286569,USA,THA,283691
7,224,6009,2016,0,2884,0.108619,0.043275,ARE,TUR,283691
8,224,6009,2016,2106311,0,-0.131722,0.164163,ARG,TUR,283691
15,224,6009,2016,2862,0,1.758746,0.127071,AUT,TUR,283691
16,224,6009,2016,0,2810,-0.8953450000000001,-1.178177,AZE,TUR,283691
18,224,6009,2016,2214407,0,1.313581,1.205218,BEL,TUR,283691
41,224,6009,2016,575945,0,2.346425,0.807892,CHE,TUR,283691
42,224,6009,2016,6325192,0,-0.382835,-0.469751,CHL,TUR,283691
43,224,6009,2016,4555,0,1.104337,1.735777,CHN,TUR,283691
61,224,6009,2016,6168624,0,2.20708,-2.267379,DEU,TUR,283691
77,224,6009,2016,26237,0,1.474274,0.917784,FRA,TUR,283691
107,224,6009,2016,0,104265,-0.333385,-0.170999,IRN,TUR,283691
111,224,6009,2016,1192,0,1.340206,0.848492,ITA,TUR,283691
135,224,6009,2016,0,2326,-0.35317,-0.302294,MDA,TUR,283691
162,224,6009,2016,77495,0,1.15813,1.513996,NLD,TUR,283691
186,224,6009,2016,0,2583,0.260386,0.1995569999999999,RUS,TUR,283691
207,224,6009,2016,553830,0,1.646011,0.825139,SVN,TUR,283691
212,224,6009,2016,0,4300,-0.749296,0.166133,SYR,TUR,283691
18,228,6009,2016,6876,0,1.313581,1.205218,BEL,UKR,283691
42,228,6009,2016,60044,0,-0.382835,-0.469751,CHL,UKR,283691
81,228,6009,2016,32494,0,1.698009,0.919565,GBR,UKR,283691
177,228,6009,2016,102558,0,1.140673,1.248679,POL,UKR,283691
43,230,6009,2016,6095,0,1.104337,1.735777,CHN,URY,283691
231,230,6009,2016,1077,0,1.693132,0.286569,USA,URY,283691
0,231,6009,2016,0,114941,0.906164,0.287138,ABW,USA,283691
7,231,6009,2016,6800,7215,0.108619,0.043275,ARE,USA,283691
8,231,6009,2016,44274720,70683,-0.131722,0.164163,ARG,USA,283691
14,231,6009,2016,0,73179,-0.25915,0.0008789999999999,AUS,USA,283691
15,231,6009,2016,0,143890,1.758746,0.127071,AUT,USA,283691
18,231,6009,2016,3436,78141,1.313581,1.205218,BEL,USA,283691
22,231,6009,2016,0,38160,-1.11993,-1.065048,BGD,USA,283691
39,231,6009,2016,28245,1032977,0.660003,1.119803,CAN,USA,283691
41,231,6009,2016,2577,58613,2.346425,0.807892,CHE,USA,283691
42,231,6009,2016,16968554,0,-0.382835,-0.469751,CHL,USA,283691
43,231,6009,2016,869063,308302,1.104337,1.735777,CHN,USA,283691
49,231,6009,2016,0,51328,0.100885,-0.1552069999999999,COL,USA,283691
59,231,6009,2016,0,6030,1.824979,0.548948,CZE,USA,283691
61,231,6009,2016,5048,4730120,2.20708,-2.267379,DEU,USA,283691
67,231,6009,2016,0,11007,-1.082217,-1.046704,ECU,USA,283691
71,231,6009,2016,0,402992,0.765601,2.574767,ESP,USA,283691
74,231,6009,2016,0,44479,1.583167,1.004978,FIN,USA,283691
77,231,6009,2016,2299,5078,1.474274,0.917784,FRA,USA,283691
81,231,6009,2016,11886,0,1.698009,0.919565,GBR,USA,283691
103,231,6009,2016,0,5628,-0.161845,1.492502,IDN,USA,283691
104,231,6009,2016,149027,2117616,0.3119389999999999,2.604459,IND,USA,283691
110,231,6009,2016,0,39679,1.356224,0.673975,ISR,USA,283691
111,231,6009,2016,28886,63168,1.340206,0.848492,ITA,USA,283691
114,231,6009,2016,2288,1971756,2.572484,-0.3420539999999999,JPN,USA,283691
121,231,6009,2016,0,514388,2.080503,0.73087,KOR,USA,283691
124,231,6009,2016,0,1608,0.285448,1.080002,LBN,USA,283691
138,231,6009,2016,0,18205,1.1658,0.64289,MEX,USA,283691
162,231,6009,2016,0,1389,1.15813,1.513996,NLD,USA,283691
166,231,6009,2016,0,13993,0.234724,0.253317,NZL,USA,283691
169,231,6009,2016,0,5583,0.584212,0.65565,PAN,USA,283691
173,231,6009,2016,0,1164,-0.717697,0.008066,PER,USA,283691
186,231,6009,2016,0,831131,0.260386,0.1995569999999999,RUS,USA,283691
188,231,6009,2016,0,6747,0.387179,-0.639964,SAU,USA,283691
192,231,6009,2016,0,60797,2.091534,0.560996,SGP,USA,283691
197,231,6009,2016,0,1632,0.0980549999999999,0.256499,SLV,USA,283691
208,231,6009,2016,0,1147,1.7879349999999998,0.762727,SWE,USA,283691
216,231,6009,2016,0,12569,1.016132,1.423318,THA,USA,283691
230,231,6009,2016,0,1077,0.096829,-0.453097,URY,USA,283691
239,231,6009,2016,0,1496,-0.108832,1.018238,VNM,USA,283691
249,231,6009,2016,0,30238,1.981287,1.341305,TWN,USA,283691
37,246,6009,2016,0,13699,-1.00364,-1.261021,BWA,ZAF,283691
39,246,6009,2016,19807,0,0.660003,1.119803,CAN,ZAF,283691
42,246,6009,2016,1059966,0,-0.382835,-0.469751,CHL,ZAF,283691
46,246,6009,2016,0,5538,-1.13415,-1.108006,COD,ZAF,283691
8,249,6009,2016,1495910,0,-0.131722,0.164163,ARG,TWN,283691
18,249,6009,2016,53019,0,1.313581,1.205218,BEL,TWN,283691
42,249,6009,2016,2551568,0,-0.382835,-0.469751,CHL,TWN,283691
43,249,6009,2016,2087828,273868,1.104337,1.735777,CHN,TWN,283691
61,249,6009,2016,16134,0,2.20708,-2.267379,DEU,TWN,283691
97,249,6009,2016,0,99438,0.802298,1.4542190000000002,HKG,TWN,283691
114,249,6009,2016,10075,0,2.572484,-0.3420539999999999,JPN,TWN,283691
121,249,6009,2016,2595,0,2.080503,0.73087,KOR,TWN,283691
207,249,6009,2016,23529,0,1.646011,0.825139,SVN,TWN,283691
231,249,6009,2016,30238,0,1.693132,0.286569,USA,TWN,283691
239,249,6009,2016,0,9555,-0.108832,1.018238,VNM,TWN,283691
43,250,6009,2016,0,1633,1.104337,1.735777,CHN,ANS,283691
77,250,6009,2016,0,61708,1.474274,0.917784,FRA,ANS,283691
8,14,6009,2016,614634,0,-0.131722,0.164163,ARG,AUS,283691
43,14,6009,2016,1062398,0,1.104337,1.735777,CHN,AUS,283691
45,14,6009,2016,157550,0,-1.084782,-1.071989,CMR,AUS,283691
61,14,6009,2016,30973,0,2.20708,-2.267379,DEU,AUS,283691
71,14,6009,2016,78404,0,0.765601,2.574767,ESP,AUS,283691
81,14,6009,2016,39867,58864,1.698009,0.919565,GBR,AUS,283691
103,14,6009,2016,0,20534,-0.161845,1.492502,IDN,AUS,283691
111,14,6009,2016,119381,0,1.340206,0.848492,ITA,AUS,283691
114,14,6009,2016,0,87287,2.572484,-0.3420539999999999,JPN,AUS,283691
166,14,6009,2016,7955,11486,0.234724,0.253317,NZL,AUS,283691
192,14,6009,2016,0,193773,2.091534,0.560996,SGP,AUS,283691
231,14,6009,2016,73179,0,1.693132,0.286569,USA,AUS,283691
42,16,6009,2016,158,0,-0.382835,-0.469751,CHL,AZE,283691
224,16,6009,2016,2810,0,0.450154,2.495409,TUR,AZE,283691
43,22,6009,2016,23327,0,1.104337,1.735777,CHN,BGD,283691
104,22,6009,2016,3210,0,0.3119389999999999,2.604459,IND,BGD,283691
231,22,6009,2016,38160,0,1.693132,0.286569,USA,BGD,283691
81,28,6009,2016,1905,0,1.698009,0.919565,GBR,BLR,283691
177,28,6009,2016,30914,0,1.140673,1.248679,POL,BLR,283691
186,28,6009,2016,3321,0,0.260386,0.1995569999999999,RUS,BLR,283691
8,59,6009,2016,7041,0,-0.131722,0.164163,ARG,CZE,283691
15,59,6009,2016,30844,0,1.758746,0.127071,AUT,CZE,283691
18,59,6009,2016,340267,1975,1.313581,1.205218,BEL,CZE,283691
42,59,6009,2016,249850,0,-0.382835,-0.469751,CHL,CZE,283691
43,59,6009,2016,9629,0,1.104337,1.735777,CHN,CZE,283691
61,59,6009,2016,301028,0,2.20708,-2.267379,DEU,CZE,283691
77,59,6009,2016,110030,0,1.474274,0.917784,FRA,CZE,283691
81,59,6009,2016,20298,0,1.698009,0.919565,GBR,CZE,283691
102,59,6009,2016,12777,0,1.447868,0.838936,HUN,CZE,283691
162,59,6009,2016,76670,1080,1.15813,1.513996,NLD,CZE,283691
177,59,6009,2016,42144,18837,1.140673,1.248679,POL,CZE,283691
206,59,6009,2016,0,11427,1.27324,0.764165,SVK,CZE,283691
231,59,6009,2016,6030,0,1.693132,0.286569,USA,CZE,283691
7,68,6009,2016,13867,0,0.108619,0.043275,ARE,EGY,283691
18,74,6009,2016,425847,0,1.313581,1.205218,BEL,FIN,283691
42,74,6009,2016,171193,0,-0.382835,-0.469751,CHL,FIN,283691
43,74,6009,2016,4536,0,1.104337,1.735777,CHN,FIN,283691
61,74,6009,2016,288949,0,2.20708,-2.267379,DEU,FIN,283691
64,74,6009,2016,225432,0,1.118631,1.305269,DNK,FIN,283691
162,74,6009,2016,80660,0,1.15813,1.513996,NLD,FIN,283691
208,74,6009,2016,5570,0,1.7879349999999998,0.762727,SWE,FIN,283691
231,74,6009,2016,44479,0,1.693132,0.286569,USA,FIN,283691
61,90,6009,2016,274865,0,2.20708,-2.267379,DEU,GRC,283691
111,90,6009,2016,7677,0,1.340206,0.848492,ITA,GRC,283691
162,90,6009,2016,3607,0,1.15813,1.513996,NLD,GRC,283691
42,115,6009,2016,9539,0,-0.382835,-0.469751,CHL,KAZ,283691
177,115,6009,2016,16248,0,1.140673,1.248679,POL,KAZ,283691
186,115,6009,2016,1402,0,0.260386,0.1995569999999999,RUS,KAZ,283691
7,116,6009,2016,31147,0,0.108619,0.043275,ARE,KEN,283691
18,116,6009,2016,8849,0,1.313581,1.205218,BEL,KEN,283691
77,124,6009,2016,1078,0,1.474274,0.917784,FRA,LBN,283691
231,124,6009,2016,1608,0,1.693132,0.286569,USA,LBN,283691
61,130,6009,2016,18321,0,2.20708,-2.267379,DEU,LTU,283691
64,130,6009,2016,0,1726,1.118631,1.305269,DNK,LTU,283691
162,130,6009,2016,37055,0,1.15813,1.513996,NLD,LTU,283691
18,131,6009,2016,5304,0,1.313581,1.205218,BEL,LUX,283691
77,134,6009,2016,1339,0,1.474274,0.917784,FRA,MAR,283691
104,134,6009,2016,981,0,0.3119389999999999,2.604459,IND,MAR,283691
111,142,6009,2016,2998,0,1.340206,0.848492,ITA,MLT,283691
43,164,6009,2016,124350,0,1.104337,1.735777,CHN,NPL,283691
104,164,6009,2016,4551,0,0.3119389999999999,2.604459,IND,NPL,283691
42,168,6009,2016,1497,0,-0.382835,-0.469751,CHL,PAK,283691
43,168,6009,2016,62100,0,1.104337,1.735777,CHN,PAK,283691
61,168,6009,2016,1897,0,2.20708,-2.267379,DEU,PAK,283691
7,183,6009,2016,3467,0,0.108619,0.043275,ARE,QAT,283691
77,183,6009,2016,1709,0,1.474274,0.917784,FRA,QAT,283691
61,185,6009,2016,31889,0,2.20708,-2.267379,DEU,ROU,283691
77,185,6009,2016,131869,0,1.474274,0.917784,FRA,ROU,283691
81,185,6009,2016,10984,0,1.698009,0.919565,GBR,ROU,283691
177,185,6009,2016,5659,4372,1.140673,1.248679,POL,ROU,283691
18,201,6009,2016,9719,0,1.313581,1.205218,BEL,SRB,283691
100,201,6009,2016,1011,0,0.867484,1.21858,HRV,SRB,283691
177,201,6009,2016,11431,0,1.140673,1.248679,POL,SRB,283691
15,206,6009,2016,7441,0,1.758746,0.127071,AUT,SVK,283691
18,206,6009,2016,5118,0,1.313581,1.205218,BEL,SVK,283691
59,206,6009,2016,11427,0,1.824979,0.548948,CZE,SVK,283691
61,206,6009,2016,364854,0,2.20708,-2.267379,DEU,SVK,283691
102,206,6009,2016,0,3314,1.447868,0.838936,HUN,SVK,283691
8,207,6009,2016,21800,0,-0.131722,0.164163,ARG,SVN,283691
15,207,6009,2016,5864,0,1.758746,0.127071,AUT,SVN,283691
18,207,6009,2016,33745,0,1.313581,1.205218,BEL,SVN,283691
39,207,6009,2016,0,659175,0.660003,1.119803,CAN,SVN,283691
41,207,6009,2016,0,520543,2.346425,0.807892,CHE,SVN,283691
42,207,6009,2016,14574,0,-0.382835,-0.469751,CHL,SVN,283691
43,207,6009,2016,48354,0,1.104337,1.735777,CHN,SVN,283691
61,207,6009,2016,46493,0,2.20708,-2.267379,DEU,SVN,283691
64,207,6009,2016,0,76956,1.118631,1.305269,DNK,SVN,283691
77,207,6009,2016,16606,376852,1.474274,0.917784,FRA,SVN,283691
104,207,6009,2016,0,220055,0.3119389999999999,2.604459,IND,SVN,283691
111,207,6009,2016,3960,108672,1.340206,0.848492,ITA,SVN,283691
114,207,6009,2016,0,274048,2.572484,-0.3420539999999999,JPN,SVN,283691
121,207,6009,2016,0,97782,2.080503,0.73087,KOR,SVN,283691
153,207,6009,2016,0,15357,1.107657,0.74295,MYS,SVN,283691
162,207,6009,2016,10960,66762,1.15813,1.513996,NLD,SVN,283691
166,207,6009,2016,0,15877,0.234724,0.253317,NZL,SVN,283691
192,207,6009,2016,0,32552,2.091534,0.560996,SGP,SVN,283691
216,207,6009,2016,0,25369,1.016132,1.423318,THA,SVN,283691
224,207,6009,2016,0,553830,0.450154,2.495409,TUR,SVN,283691
249,207,6009,2016,0,23529,1.981287,1.341305,TWN,SVN,283691
77,223,6009,2016,2299,0,1.474274,0.917784,FRA,TUN,283691
42,239,6009,2016,2270215,0,-0.382835,-0.469751,CHL,VNM,283691
43,239,6009,2016,35131,0,1.104337,1.735777,CHN,VNM,283691
61,239,6009,2016,1448,0,2.20708,-2.267379,DEU,VNM,283691
71,239,6009,2016,6907,0,0.765601,2.574767,ESP,VNM,283691
121,239,6009,2016,10772,0,2.080503,0.73087,KOR,VNM,283691
231,239,6009,2016,1496,0,1.693132,0.286569,USA,VNM,283691
249,239,6009,2016,9555,0,1.981287,1.341305,TWN,VNM,283691
43,31,6009,2016,1642,68581,1.104337,1.735777,CHN,BOL,283691
246,37,6009,2016,13699,0,0.190874,1.459174,ZAF,BWA,283691
14,45,6009,2016,0,157550,-0.25915,0.0008789999999999,AUS,CMR,283691
246,46,6009,2016,5538,0,0.190874,1.459174,ZAF,COD,283691
71,54,6009,2016,330956,0,0.765601,2.574767,ESP,CUB,283691
61,100,6009,2016,56642,0,2.20708,-2.267379,DEU,HRV,283691
111,100,6009,2016,3912,0,1.340206,0.848492,ITA,HRV,283691
